QueryId,DocumentId
303,XIE19981128.0126
303,XIE19971010.0168
303,XIE19970831.0131
303,XIE19980721.0231
303,XIE19960520.0076
303,XIE19961001.0172
303,XIE19971209.0075
303,XIE19970830.0100
303,XIE19961209.0181
303,XIE19990917.0142
303,XIE19961203.0205
303,XIE19991008.0180
303,XIE19971231.0185
307,NYT20000801.0357
307,XIE19990517.0094
307,XIE20000207.0069
307,XIE19980609.0137
307,XIE20000315.0224
307,XIE19980420.0159
307,XIE19970204.0011
307,XIE19980224.0118
307,XIE19980125.0156
307,XIE20000911.0254
307,XIE19960911.0164
307,XIE19990825.0158
307,XIE19980825.0120
307,XIE19970116.0128
307,XIE20000518.0072
307,XIE19960401.0155
307,XIE19961011.0063
307,XIE19960307.0155
307,NYT19991208.0154
307,XIE19971118.0158
307,XIE20000413.0009
307,XIE19980430.0054
307,XIE19960730.0081
307,XIE19990803.0119
307,XIE19960629.0138
307,XIE19960531.0189
307,XIE19960826.0093
307,XIE19991110.0358
307,XIE19961205.0322
307,APW19990816.0026
307,APW19990817.0061
307,APW20000612.0112
307,XIE19991105.0031
307,XIE19990415.0121
307,XIE19960516.0266
307,XIE19990825.0162
307,XIE19980713.0213
307,XIE19980407.0049
307,XIE19990102.0092
307,XIE19960423.0174
307,XIE20000705.0160
307,XIE19960509.0024
307,XIE19990312.0233
307,NYT20000921.0075
307,XIE19961111.0151
307,XIE19980612.0117
307,APW19980609.0676
307,APW19980709.0459
307,XIE19971008.0202
307,XIE19960130.0153
307,XIE19980708.0284
307,XIE19971017.0062
307,XIE19990627.0079
307,XIE19990525.0050
307,XIE19961030.0214
307,XIE19960214.0196
307,XIE19970125.0197
307,XIE19980125.0151
307,XIE19990817.0041
307,XIE19960213.0059
307,XIE19981125.0172
307,XIE19970406.0038
307,XIE19990912.0183
307,XIE19981215.0267
307,XIE19970401.0166
307,XIE20000727.0299
307,XIE19990907.0260
307,XIE19981229.0187
307,XIE19980618.0319
307,XIE19970409.0189
307,XIE19970427.0111
307,XIE19981228.0072
307,XIE20000622.0266
307,XIE19991011.0119
307,XIE19990825.0184
307,XIE19981204.0154
307,XIE19970808.0093
307,XIE19970713.0050
307,XIE19960421.0156
307,XIE19970625.0301
307,XIE19970522.0156
307,XIE19980430.0276
307,NYT20000325.0144
307,XIE19970521.0259
307,XIE19971216.0245
307,APW20000512.0158
307,XIE19991206.0131
307,XIE19971223.0245
307,XIE19990423.0071
307,XIE19970101.0063
307,XIE19961127.0188
307,XIE19961025.0105
307,XIE19980608.0123
307,XIE19971002.0061
307,XIE19980217.0001
307,XIE19991114.0135
307,XIE19960726.0127
307,XIE19971128.0072
307,XIE19960725.0179
307,XIE19961111.0076
310,XIE19970830.0001
310,NYT19991025.0333
310,NYT20000726.0313
310,NYT20000328.0130
310,NYT19990809.0225
310,APW20000608.0153
310,NYT19990503.0188
310,NYT20000712.0085
310,NYT20000712.0216
310,NYT20000503.0455
310,NYT20000503.0464
310,NYT19991003.0408
310,NYT19991003.0452
310,NYT19981127.0178
310,APW19980603.0791
310,NYT19980817.0237
310,APW19990724.0027
310,APW19980627.0596
310,NYT20000419.0204
310,NYT20000419.0205
310,NYT20000802.0402
310,NYT20000802.0441
310,APW19990419.0207
310,APW20000728.0191
310,XIE19960712.0021
310,NYT19980917.0141
310,APW20000519.0276
310,NYT20000529.0120
310,NYT20000602.0065
310,APW19990721.0090
310,APW19990120.0022
310,APW19990120.0398
310,NYT20000705.0087
310,APW19990716.0006
310,NYT20000228.0333
310,NYT20000228.0360
310,NYT20000228.0373
310,NYT20000228.0417
310,APW19981216.1734
310,APW19981230.1124
310,NYT20000218.0430
310,NYT19991216.0414
310,NYT20000416.0177
310,APW19990418.0036
310,APW20000616.0160
310,NYT19980813.0419
310,APW20000210.0329
310,NYT19981008.0150
310,NYT19990317.0165
310,NYT19990416.0042
310,APW19990727.0026
310,APW19990722.0119
310,APW19990826.0161
310,APW20000913.0267
310,APW19981202.0889
310,APW19990205.0309
310,APW19990205.0310
310,NYT20000203.0075
310,NYT19980912.0115
310,NYT20000731.0192
310,NYT19990619.0063
310,NYT19990619.0065
310,NYT20000814.0162
310,APW19990713.0235
310,APW20000901.0010
310,APW19980711.0776
310,NYT20000630.0373
310,NYT20000726.0299
310,APW20000422.0006
310,NYT19990118.0252
310,NYT20000724.0335
310,NYT19990216.0223
310,NYT20000731.0204
310,APW20000928.0005
310,NYT20000814.0204
310,APW20000203.0306
310,NYT20000313.0224
310,APW20000220.0141
310,NYT19991003.0325
310,APW19990717.0146
310,NYT20000529.0091
310,APW20000504.0061
310,NYT20000314.0012
310,APW19990714.0003
310,APW20000131.0268
310,APW20000201.0035
310,NYT19981130.0310
310,NYT19990118.0200
310,APW19990604.0211
310,APW20000504.0073
310,APW19990528.0061
310,APW20000610.0149
310,NYT19990504.0101
310,APW19990325.0286
310,APW19990205.0141
310,NYT20000313.0232
310,NYT19981214.0208
310,NYT19990107.0089
310,NYT19991003.0793
310,NYT19981226.0185
314,XIE19980120.0188
314,XIE20000520.0177
314,XIE19990523.0072
314,XIE20000526.0207
314,XIE20000529.0284
314,APW20000404.0176
314,NYT19990830.0215
314,NYT19991129.0266
314,APW19980630.0042
314,NYT19980622.0265
314,XIE19980521.0149
314,APW20000503.0204
314,NYT19980830.0144
314,NYT19980626.0192
314,XIE20000218.0011
314,NYT20000724.0295
314,NYT20000713.0097
314,NYT19981202.0258
314,NYT20000503.0228
314,NYT19981025.0123
314,NYT19981025.0161
314,NYT19990725.0037
314,NYT19990325.0312
314,NYT19990325.0313
314,NYT20000502.0115
314,NYT19990813.0170
314,NYT19990813.0173
314,NYT20000621.0145
314,APW19990207.0034
314,APW19990207.0056
314,NYT20000222.0220
314,NYT20000515.0303
314,NYT19990615.0132
314,NYT19980831.0121
314,NYT19980722.0164
314,NYT19981208.0355
314,NYT19990223.0096
314,NYT19990903.0103
314,XIE19970321.0091
314,XIE19990919.0112
314,XIE20000331.0077
314,XIE19960625.0204
314,XIE19960930.0046
314,XIE20000331.0076
314,XIE19980528.0255
314,XIE19961028.0222
314,XIE20000331.0075
314,XIE19970508.0079
314,XIE20000419.0035
314,XIE20000128.0052
314,XIE19980720.0148
314,XIE20000326.0101
314,NYT19990902.0180
314,XIE19990719.0212
314,XIE19960531.0057
314,XIE19980528.0309
314,XIE19980528.0252
314,XIE19960507.0122
314,XIE20000518.0172
314,APW19990616.0271
314,XIE19980528.0244
314,XIE20000729.0056
314,XIE19980115.0245
314,XIE19991227.0098
314,XIE19980528.0315
314,XIE19980528.0243
314,XIE20000505.0122
314,XIE19990801.0095
314,XIE20000728.0205
314,XIE19980528.0321
314,XIE19980528.0299
314,XIE19971216.0232
314,XIE20000401.0077
314,XIE20000331.0155
314,XIE19990827.0116
314,XIE19990710.0095
314,XIE19990622.0174
314,APW19990827.0201
314,XIE19980906.0063
314,XIE19980528.0247
314,XIE19980420.0117
314,XIE19961127.0103
314,XIE19980528.0259
314,XIE19961123.0096
314,XIE19961123.0098
314,XIE19990907.0206
314,XIE19980422.0117
314,XIE19961022.0175
314,XIE19961120.0075
314,XIE19961127.0101
314,XIE19970923.0190
314,XIE19961009.0009
314,XIE19961011.0141
314,XIE19971030.0258
314,APW20000912.0174
314,XIE20000401.0170
314,XIE20000530.0319
314,XIE19961225.0160
314,XIE19980528.0298
314,XIE19980218.0238
322,XIE19960207.0195
322,NYT20000202.0266
322,NYT19990104.0166
322,NYT19990509.0100
322,NYT19980712.0071
322,NYT19990703.0062
322,NYT19990703.0063
322,NYT19990705.0064
322,NYT19990705.0065
322,XIE19991108.0203
322,APW19980911.0049
322,NYT19980802.0064
322,XIE19980309.0011
322,XIE19991112.0207
322,NYT19980625.0590
322,NYT19990510.0338
322,NYT19980809.0011
322,NYT20000315.0047
322,NYT19990104.0151
322,NYT19990922.0222
322,NYT19990922.0228
322,NYT19980627.0256
322,APW19990826.0001
322,NYT19991124.0034
322,APW19990610.0095
322,NYT19990105.0002
322,NYT19981111.0548
322,NYT19990119.0023
322,NYT19980911.0032
322,NYT19990930.0018
322,NYT19990930.0076
322,NYT20000221.0001
322,NYT19981128.0250
322,NYT19990909.0277
322,APW19990916.0227
322,NYT20000101.0030
322,NYT19990703.0231
322,NYT19980910.0256
322,NYT19990928.0047
322,NYT19980811.0224
322,NYT19990728.0583
322,NYT20000328.0064
322,NYT19980811.0138
322,NYT20000412.0103
322,APW19980730.1295
322,NYT19990910.0010
322,NYT20000215.0208
322,NYT19990426.0505
322,NYT20000108.0024
322,NYT20000815.0203
322,NYT19991231.0077
322,NYT19990215.0386
322,NYT19990617.0020
322,NYT19990413.0115
322,NYT19981028.0003
322,NYT19981224.0006
322,NYT19990111.0003
322,NYT19990701.0153
322,NYT19990701.0178
322,NYT19990319.0208
322,NYT20000926.0130
322,NYT19980924.0177
322,NYT19990115.0011
322,NYT19990308.0025
322,NYT20000313.0034
322,XIE19970225.0019
322,NYT20000624.0023
322,NYT19990818.0002
322,NYT19991123.0013
322,NYT19990319.0116
322,NYT19981011.0225
322,NYT20000304.0027
322,NYT20000728.0052
322,NYT19990911.0027
322,NYT20000207.0030
322,NYT19991221.0087
322,NYT19990528.0022
322,NYT19991221.0017
322,NYT19981116.0020
322,NYT19981116.0110
322,NYT19990320.0066
322,NYT19990519.0134
322,NYT20000707.0045
322,XIE20000923.0039
322,NYT20000103.0173
322,NYT19991029.0027
322,NYT19990608.0123
322,NYT20000808.0224
322,NYT19980611.0164
322,NYT19990819.0014
322,NYT19990925.0118
322,NYT19990319.0085
322,NYT19981013.0149
322,NYT19981231.0041
322,NYT19990807.0016
322,NYT19990210.0019
322,NYT19991126.0020
322,NYT20000621.0066
322,NYT19980824.0324
322,NYT20000831.0114
325,NYT20000728.0080
325,APW19990825.0154
325,NYT20000914.0055
325,NYT20000914.0056
325,NYT19990121.0290
325,APW20000906.0042
325,NYT19980807.0218
325,NYT19990314.0168
325,NYT19990218.0182
325,NYT19990218.0192
325,NYT19990716.0095
325,NYT20000914.0144
325,NYT20000914.0220
325,NYT20000727.0110
325,NYT19990825.0360
325,NYT20000727.0203
325,XIE19991028.0112
325,XIE20000330.0046
325,XIE20000330.0216
325,XIE20000318.0033
325,XIE20000413.0216
325,XIE20000323.0271
325,XIE19991015.0561
325,XIE20000212.0070
325,XIE20000427.0216
325,XIE20000324.0016
325,XIE19991030.0174
325,XIE20000914.0188
325,XIE20000324.0018
325,XIE20000320.0040
325,XIE20000412.0229
325,XIE20000323.0192
325,XIE20000329.0150
325,XIE20000411.0220
325,XIE19991104.0224
325,XIE19990809.0145
325,XIE20000414.0116
325,XIE20000429.0147
325,XIE19991226.0064
325,APW20000129.0043
325,APW19980706.0030
325,APW19980706.0560
325,NYT19990312.0122
325,XIE19980730.0011
325,XIE19971228.0067
325,APW20000129.0231
325,APW20000328.0262
325,XIE19960322.0238
325,XIE20000330.0069
325,XIE19961001.0239
325,APW19980612.0826
325,XIE19991228.0240
325,XIE20000319.0090
325,XIE20000325.0055
325,XIE20000323.0033
325,APW19990110.0071
325,APW19980910.0644
325,XIE19960328.0068
325,APW20000129.0044
325,XIE19980527.0025
325,XIE19991210.0025
325,XIE19991112.0136
325,APW19980612.0008
325,XIE19991228.0239
325,APW20000428.0135
325,APW19990112.0275
325,XIE20000426.0210
325,XIE20000424.0155
325,XIE20000320.0324
325,XIE20000521.0083
325,XIE19991112.0285
325,APW20000422.0078
325,XIE20000407.0215
325,APW20000508.0190
325,XIE20000417.0160
325,XIE19991105.0220
325,NYT20000608.0091
325,XIE20000319.0069
325,XIE19991207.0166
325,NYT20000118.0152
325,XIE20000727.0346
325,APW20000427.0091
325,APW19990111.0137
325,XIE20000329.0009
325,APW19981005.0247
325,APW19991013.0066
325,XIE20000324.0050
325,XIE19991027.0057
325,XIE19991101.0028
325,APW20000719.0076
325,XIE20000323.0080
325,XIE19991113.0159
325,APW19990108.0285
325,XIE20000328.0207
325,APW20000411.0222
325,XIE20000510.0174
325,XIE20000330.0187
325,XIE20000319.0196
325,APW20000401.0103
325,XIE19991030.0086
330,XIE19970606.0053
330,XIE19960425.0223
330,XIE19960425.0226
330,XIE20000508.0119
330,XIE19971106.0213
330,XIE19980120.0250
330,XIE19970410.0102
330,XIE19991122.0113
330,XIE19980818.0230
330,XIE19971014.0071
330,XIE19980115.0326
330,XIE19990322.0086
330,XIE19980930.0244
330,XIE19970420.0038
330,XIE19960213.0207
330,XIE19971118.0295
330,XIE19971228.0062
330,XIE19990127.0016
330,XIE19971120.0007
330,XIE19980716.0083
330,XIE20000609.0169
330,XIE19960718.0218
330,XIE19960317.0044
330,XIE19970513.0047
330,XIE19980420.0233
330,XIE19970917.0044
330,XIE19980210.0129
330,XIE20000828.0089
330,XIE19960509.0232
330,XIE19990913.0085
330,XIE19970212.0180
330,XIE19980527.0284
330,XIE19971016.0283
330,XIE19990427.0084
330,XIE19990328.0103
330,XIE20000129.0003
330,XIE19980110.0231
330,XIE19961010.0092
330,XIE19980315.0162
330,XIE20000221.0200
330,XIE19970922.0009
330,XIE20000507.0159
330,XIE19990815.0071
330,XIE19971230.0195
330,XIE19970927.0038
330,XIE19990709.0119
330,XIE19970128.0084
330,XIE19990707.0123
330,APW19981031.0648
330,XIE19960507.0048
330,XIE19970920.0034
330,XIE19980514.0290
330,XIE19960126.0131
330,XIE19960220.0053
330,XIE20000607.0201
330,XIE19990811.0097
330,XIE19991105.0091
330,XIE20000607.0300
330,XIE20000327.0354
330,XIE19981101.0008
330,XIE19960125.0243
330,XIE19970919.0210
330,XIE20000530.0291
330,XIE19970515.0099
330,XIE19970522.0251
330,XIE20000411.0338
330,XIE19970826.0173
330,XIE19960618.0106
330,XIE19961126.0043
330,XIE19990410.0105
330,XIE19960620.0288
330,XIE19970307.0285
330,XIE20000703.0109
330,XIE19990909.0080
330,XIE19960107.0173
330,APW19980805.0795
330,XIE19971107.0056
330,XIE20000519.0152
330,XIE19960329.0195
330,XIE19980617.0012
330,XIE19960720.0143
330,XIE19980806.0018
330,XIE20000724.0153
330,XIE19960114.0020
330,XIE19971104.0101
330,XIE19991025.0105
330,XIE19980329.0034
330,XIE19980721.0308
330,XIE19961026.0173
330,XIE19970115.0231
330,XIE19970121.0042
330,XIE19960528.0141
330,XIE19980530.0184
330,XIE19970111.0156
330,XIE19970708.0042
330,XIE19980131.0150
330,XIE19980409.0261
330,XIE19971117.0062
330,XIE19991123.0028
330,XIE19961129.0247
336,NYT20000927.0154
336,NYT20000706.0242
336,NYT20000912.0435
336,APW20000704.0007
336,XIE20000725.0314
336,NYT20000628.0170
336,NYT19980817.0234
336,NYT20000914.0335
336,NYT20000908.0398
336,NYT20000602.0371
336,XIE19980727.0236
336,NYT19980610.0492
336,NYT19980610.0495
336,XIE19960712.0062
336,XIE19960713.0022
336,APW19980714.0535
336,NYT20000220.0098
336,APW19990414.0075
336,APW19990226.0073
336,NYT20000419.0207
336,NYT20000419.0210
336,NYT20000419.0214
336,NYT20000419.0215
336,NYT20000126.0171
336,NYT20000529.0137
336,NYT20000529.0207
336,XIE19990401.0247
336,XIE20000408.0195
336,APW19980609.0540
336,NYT20000801.0247
336,NYT20000801.0253
336,NYT19990817.0026
336,NYT20000222.0017
336,NYT20000222.0005
336,NYT20000801.0217
336,NYT20000801.0224
336,NYT20000801.0234
336,NYT20000801.0213
336,NYT19990709.0241
336,NYT19990709.0316
336,APW20000515.0182
336,APW20000720.0108
336,NYT19990502.0205
336,APW19990425.0033
336,NYT19990921.0094
336,NYT19990921.0117
336,NYT19990921.0130
336,NYT19990921.0179
336,NYT19990921.0186
336,NYT19990921.0219
336,NYT20000928.0037
336,NYT19980724.0260
336,NYT19981029.0105
336,NYT19990524.0020
336,NYT19991109.0350
336,NYT20000727.0219
336,APW19990703.0004
336,NYT20000108.0214
336,NYT19990824.0181
336,NYT19990824.0182
336,NYT20000612.0954
336,NYT19990429.0118
336,NYT19990429.0249
336,NYT20000907.0235
336,NYT19991206.0261
336,NYT19981014.0200
336,NYT19990714.0439
336,NYT19990715.0133
336,NYT20000216.0267
336,APW19981104.0320
336,NYT20000113.0415
336,NYT19980810.0013
336,NYT19980821.0068
336,NYT20000306.0185
336,NYT20000221.0001
336,NYT19991019.0280
336,NYT20000205.0310
336,NYT20000710.0467
336,NYT20000710.0470
336,NYT20000710.0472
336,NYT20000229.0456
336,NYT20000229.0457
336,NYT20000229.0459
336,NYT20000229.0461
336,NYT19980827.0199
336,NYT19990513.0350
336,NYT19991227.0004
336,NYT19990805.0197
336,NYT19990722.0215
336,NYT19981219.0040
336,NYT20000304.0069
336,NYT20000306.0078
336,NYT20000306.0079
336,NYT20000711.0021
336,NYT19990729.0219
336,NYT19981029.0237
336,NYT19981026.0465
336,NYT20000324.0262
336,NYT19981209.0216
336,NYT19981210.0187
341,XIE19970503.0022
341,XIE19960323.0186
341,XIE19980209.0043
341,APW19990827.0215
341,XIE20000529.0013
341,XIE19981227.0061
341,APW19990913.0145
341,NYT19990427.0455
341,APW19981229.0873
341,APW19981229.0961
341,APW19981229.0763
341,APW19981229.0756
341,XIE19980909.0123
341,XIE20000306.0242
341,APW20000327.0223
341,XIE19961213.0150
341,XIE19970322.0093
341,XIE19980624.0150
341,XIE20000128.0002
341,XIE19991225.0073
341,APW19981014.1063
341,APW19980904.0510
341,XIE20000719.0013
341,XIE20000824.0019
341,NYT20000117.0267
341,APW20000728.0129
341,NYT20000112.0421
341,XIE19960918.0038
341,XIE19960802.0012
341,APW19980606.0520
341,XIE20000307.0003
341,XIE19981107.0047
341,XIE20000127.0214
341,APW19990510.0233
341,XIE20000706.0051
341,APW19980728.0463
341,XIE19961129.0136
341,XIE19981015.0122
341,APW19980821.0583
341,APW19980821.0585
341,XIE19970430.0059
341,XIE19980702.0150
341,XIE19980824.0100
341,XIE20000908.0041
341,XIE20000112.0090
341,APW19980824.0546
341,NYT20000106.0217
341,NYT19980821.0001
341,XIE19960710.0135
341,APW19990427.0307
341,NYT19981125.0281
341,XIE19980827.0113
341,APW19990924.0101
341,APW19990924.0157
341,APW19990924.0202
341,XIE19990528.0106
341,APW19990311.0177
341,APW19990311.0331
341,APW19990804.0173
341,APW19981202.0496
341,XIE20000119.0050
341,APW19980824.0263
341,APW19980824.0472
341,XIE19990107.0048
341,XIE19991229.0037
341,APW19990310.0157
341,APW19990311.0162
341,XIE19990107.0047
341,XIE19980225.0294
341,APW19980824.0128
341,XIE19970702.0011
341,XIE19991225.0050
341,XIE19960720.0108
341,XIE19971206.0048
341,XIE19971014.0033
341,APW19980824.0132
341,APW19990526.0301
341,XIE19990930.0271
341,XIE19990708.0311
341,XIE19960903.0286
341,XIE20000125.0151
341,XIE20000830.0141
341,XIE19990217.0013
341,APW19981202.0692
341,NYT19990729.0322
341,XIE19970421.0137
341,XIE19960913.0053
341,XIE19990905.0019
341,XIE19990905.0148
341,XIE20000828.0128
341,XIE20000829.0202
341,APW19981202.0349
341,NYT19990110.0148
341,XIE19990326.0298
341,XIE19981210.0040
341,XIE19990216.0072
341,XIE19960328.0030
341,XIE19990810.0343
341,XIE19960708.0028
341,APW20000525.0016
344,APW19981028.0143
344,XIE19990605.0049
344,XIE19991007.0015
344,XIE19970918.0321
344,XIE19970610.0094
344,NYT20000330.0171
344,APW19980906.0668
344,NYT19980612.0296
344,APW19980906.0660
344,XIE19960125.0021
344,XIE19980503.0082
344,NYT19990114.0361
344,XIE19990803.0144
344,XIE19990618.0115
344,XIE19990615.0056
344,APW20000226.0055
344,XIE19990615.0264
344,NYT19990615.0232
344,NYT20000826.0084
344,XIE20000302.0236
344,XIE19960425.0277
344,APW19981109.0767
344,APW20000123.0027
344,XIE19991012.0318
344,APW19981109.0505
344,XIE19960720.0123
344,APW20000621.0012
344,XIE20000308.0383
344,APW19990610.0313
344,APW19981109.0312
344,APW19981029.0218
344,APW19991027.0038
344,APW19980810.0222
344,APW19980723.1116
344,NYT19990930.0276
344,APW20000501.0095
344,XIE19981229.0056
344,APW20000826.0093
344,APW19980723.1003
344,XIE20000912.0180
344,APW19981101.0687
344,XIE19970304.0161
344,XIE19970403.0019
344,NYT19990303.0183
344,NYT20000419.0374
344,NYT19981008.0469
344,XIE20000602.0316
344,NYT19990706.0009
344,APW19981111.1300
344,NYT19980731.0413
344,APW19980727.0757
344,XIE20000331.0275
344,NYT20000530.0187
344,NYT19990505.0411
344,NYT20000201.0194
344,NYT19980723.0375
344,APW19980803.0999
344,XIE20000420.0288
344,NYT20000327.0229
344,APW19990427.0204
344,APW19990428.0056
344,APW19980726.0108
344,APW19980821.0910
344,APW19980917.0277
344,APW19980815.0019
344,APW19981209.1813
344,APW19980815.0071
344,NYT19980804.0343
344,XIE19960730.0124
344,APW19981211.0014
344,NYT19990710.0121
344,APW19980624.0106
344,NYT20000315.0417
344,NYT20000316.0027
344,XIE19970624.0158
344,XIE19970328.0198
344,NYT20000520.0078
344,APW19981210.1347
344,APW19990623.0085
344,NYT20000907.0334
344,XIE19970113.0090
344,NYT19991105.0330
344,NYT20000229.0326
344,APW19981120.1056
344,NYT19990511.0417
344,NYT19990118.0002
344,XIE19971022.0239
344,XIE19980818.0166
344,NYT19990117.0149
344,NYT19991210.0223
344,APW20000525.0025
344,XIE19981202.0054
344,APW19980624.0387
344,XIE19981106.0033
344,XIE19970803.0140
344,APW19981026.0096
344,XIE20000202.0212
344,XIE19970303.0017
344,APW19980603.0048
344,APW19980816.0386
345,XIE19960614.0120
345,XIE19990527.0225
345,XIE20000504.0045
345,NYT19981225.0044
345,XIE19980624.0194
345,APW20000922.0208
345,NYT19990310.0455
345,APW19990309.0050
345,APW19990310.0121
345,APW19990310.0178
345,APW19990309.0308
345,APW19990818.0228
345,APW19981214.0876
345,APW19981214.0898
345,APW19981214.1010
345,NYT19981214.0377
345,XIE19990505.0324
345,XIE19960515.0170
345,NYT19990128.0367
345,NYT19990807.0131
345,NYT20000131.0327
345,NYT19990127.0348
345,NYT19980723.0428
345,APW19990930.0037
345,NYT19991211.0102
345,NYT19991211.0103
345,NYT19991213.0082
345,NYT19991213.0084
345,NYT19990309.0346
345,XIE19970730.0241
345,XIE19990829.0055
345,APW20000531.0173
345,XIE19990705.0229
345,XIE19961220.0065
345,XIE19970826.0058
345,APW20000601.0046
345,XIE19961019.0114
345,APW19990629.0172
345,APW19990629.0188
345,NYT19981222.0293
345,NYT19980723.0535
345,NYT20000208.0344
345,XIE19971231.0204
345,XIE19981121.0170
345,NYT19981210.0575
345,XIE19960520.0058
345,NYT19990303.0495
345,XIE19991208.0264
345,APW20000714.0176
345,NYT19981230.0354
345,APW19991021.0012
345,APW20000929.0112
345,APW19990617.0120
345,APW19990722.0112
345,APW19990113.0282
345,NYT19990426.0141
345,NYT19990426.0144
345,NYT19990625.0259
345,APW19990629.0046
345,APW19990708.0224
345,NYT19981120.0470
345,APW19991021.0325
345,APW20000315.0042
345,NYT19990708.0404
345,NYT20000126.0041
345,APW19990625.0301
345,NYT19990508.0162
345,APW20000930.0090
345,APW19990121.0136
345,NYT19990303.0068
345,APW19990331.0037
345,NYT19980611.0034
345,APW20000321.0062
345,NYT19980604.0039
345,APW19990422.0236
345,APW19990922.0144
345,APW19990616.0241
345,APW19990829.0027
345,APW19990829.0127
345,NYT19990402.0360
345,NYT19980805.0030
345,NYT19990928.0136
345,NYT19980924.0036
345,NYT20000817.0397
345,NYT20000815.0208
345,NYT20000218.0168
345,NYT20000218.0169
345,APW19990330.0181
345,NYT19981009.0035
345,NYT19990630.0156
345,NYT19980909.0124
345,NYT19981215.0008
345,NYT20000725.0354
345,NYT20000818.0315
345,NYT19981106.0041
345,NYT20000607.0253
345,NYT20000726.0384
345,NYT19981210.0054
345,NYT19980627.0029
345,NYT20000612.0669
347,XIE20000402.0062
347,XIE19980115.0226
347,XIE19971011.0152
347,XIE19960105.0044
347,XIE19960817.0128
347,XIE19990130.0010
347,XIE19990623.0245
347,XIE19970211.0186
347,XIE19960321.0075
347,XIE19991013.0026
347,XIE19960804.0182
347,NYT19980801.0072
347,NYT19980601.0401
347,XIE19970102.0016
347,XIE19981105.0262
347,XIE19990617.0054
347,NYT20000717.0213
347,APW19981018.0550
347,XIE19960820.0167
347,XIE19991111.0293
347,XIE19990906.0230
347,NYT19991228.0036
347,XIE19981206.0027
347,XIE19990906.0231
347,APW19980610.0611
347,XIE19991204.0032
347,NYT19990411.0214
347,XIE19981123.0275
347,APW19981022.1020
347,APW19980610.0909
347,NYT19981228.0291
347,XIE19990427.0169
347,XIE19970306.0098
347,NYT20000313.0258
347,XIE19990417.0109
347,APW19990923.0201
347,APW19981126.0169
347,APW20000108.0052
347,NYT19980611.0110
347,APW19990716.0030
347,XIE19991014.0319
347,XIE19991015.0107
347,XIE19991015.0150
347,APW19980608.1108
347,XIE20000416.0044
347,NYT19990730.0055
347,APW19980609.0713
347,XIE19981207.0051
347,XIE19961123.0015
347,XIE20000411.0145
347,XIE19990821.0044
347,APW20000203.0116
347,NYT20000531.0217
347,APW19981214.0968
347,NYT19991029.0064
347,APW19981216.0340
347,XIE19990615.0234
347,XIE19960411.0208
347,XIE19960605.0164
347,XIE19961206.0228
347,XIE19980422.0075
347,XIE19990204.0055
347,XIE19980704.0122
347,XIE19990520.0256
347,XIE20000415.0116
347,APW20000711.0084
347,XIE19960717.0213
347,NYT19980623.0017
347,XIE19980416.0171
347,APW19980918.0644
347,APW20000203.0166
347,APW20000203.0243
347,XIE20000512.0014
347,NYT19990719.0349
347,XIE19990526.0198
347,XIE20000120.0083
347,XIE19960722.0187
347,XIE19960622.0125
347,XIE20000801.0107
347,NYT19980911.0088
347,NYT19980916.0035
347,NYT19980902.0543
347,APW20000203.0107
