QueryId,DocumentId
310,NYT19980817.0237
310,NYT19990524.0338
310,APW19990709.0061
310,NYT19991003.0408
310,NYT19991003.0452
310,NYT19990228.0180
310,APW20000210.0137
310,APW20000210.0273
310,APW19990724.0027
310,NYT19990224.0424
310,XIE19990301.0231
310,APW19980627.0596
310,APW19990522.0030
310,NYT19990610.0134
310,NYT19990514.0389
310,APW19990406.0142
310,APW20000504.0188
310,XIE19971015.0183
310,XIE19971015.0201
310,APW20000504.0179
310,APW19990406.0033
310,APW19990515.0027
310,XIE19981022.0161
310,APW20000728.0191
310,APW20000229.0026
310,APW19991013.0073
310,XIE19960712.0021
310,NYT19980917.0141
310,NYT20000612.0138
310,NYT20000323.0171
310,NYT20000323.0177
310,APW19990726.0103
310,NYT20000211.0368
310,XIE19991005.0226
310,NYT19981210.0151
310,APW19990817.0178
310,APW19990721.0090
310,APW19981005.1141
310,APW20000629.0094
310,APW20000630.0034
310,XIE19971016.0341
310,APW19981029.1095
310,NYT19990420.0083
310,NYT19990420.0213
310,NYT19990420.0227
310,APW19990806.0102
310,APW19990806.0279
310,APW19980603.1665
310,NYT19990224.0079
310,NYT19990224.0080
310,NYT19990323.0206
310,NYT19990113.0081
310,NYT19990408.0089
310,XIE19981031.0002
310,APW19990725.0042
310,APW19990124.0052
310,NYT20000802.0402
310,NYT19991104.0281
314,XIE20000520.0177
314,XIE19990523.0072
314,XIE19980120.0188
314,XIE20000526.0207
314,XIE20000529.0284
314,NYT19990830.0215
314,APW20000404.0176
314,XIE20000502.0172
314,XIE19980521.0149
314,XIE20000206.0033
314,NYT19980830.0144
314,APW19980630.0042
314,NYT20000724.0295
314,XIE20000412.0168
314,NYT19980622.0265
314,XIE20000523.0319
314,APW20000503.0204
314,XIE20000517.0333
314,APW19990628.0086
314,XIE19980720.0240
314,XIE19980528.0223
314,NYT19980626.0192
314,NYT19981202.0258
314,XIE20000217.0081
314,XIE20000218.0011
314,XIE19980919.0076
314,XIE19980912.0171
314,XIE19980916.0249
314,XIE19971231.0208
314,XIE20000621.0248
314,XIE19980806.0324
314,XIE20000518.0133
314,XIE20000810.0230
314,XIE20000609.0255
314,XIE20000731.0122
314,XIE19990326.0186
314,XIE19970625.0120
314,XIE19980621.0049
314,XIE19990405.0146
314,APW19990714.0273
314,XIE19970513.0224
314,XIE19990605.0202
314,XIE19980219.0106
314,XIE19991116.0316
314,XIE19980731.0076
314,XIE19970603.0138
314,APW20000729.0002
314,XIE19960307.0181
314,NYT19991129.0266
314,XIE19970317.0109
314,XIE20000322.0059
314,XIE19970621.0078
314,XIE19990404.0031
314,NYT20000713.0097
314,NYT20000503.0228
314,NYT19990831.0336
314,APW20000211.0056
314,XIE20000627.0297
314,XIE19970704.0219
314,NYT19990531.0167
314,NYT19990913.0233
314,XIE20000622.0229
314,NYT20000809.0001
314,XIE19960430.0045
314,XIE20000224.0307
314,XIE19980528.0255
314,XIE19961215.0066
314,XIE19981222.0205
314,XIE19961116.0109
314,XIE19970321.0091
314,XIE19970521.0271
314,XIE20000401.0073
314,XIE19970508.0079
314,XIE19990919.0112
314,XIE19980528.0244
314,XIE19980528.0252
314,XIE20000301.0284
314,XIE19980528.0243
314,XIE20000501.0161
314,XIE19980528.0247
314,XIE20000331.0076
314,XIE20000915.0023
314,XIE19960625.0204
314,XIE19980528.0309
314,XIE20000505.0122
314,XIE19970421.0220
314,XIE19981223.0221
314,XIE19981223.0238
314,XIE20000331.0155
314,XIE19980528.0315
314,XIE20000128.0052
314,XIE19960930.0046
314,XIE19980528.0299
314,APW20000209.0256
314,APW20000209.0270
314,XIE19961028.0222
314,XIE19990801.0095
314,XIE19980528.0259
314,XIE20000401.0170
314,XIE19990827.0116
322,NYT19980802.0064
322,NYT19990818.0038
322,NYT19980627.0256
322,NYT19990119.0023
322,NYT19980625.0590
322,APW19980911.0049
322,NYT19991124.0034
322,XIE19991108.0203
322,XIE19980309.0011
322,XIE20000802.0022
322,NYT19990510.0338
322,NYT19990512.0047
322,APW19990826.0001
322,NYT19990922.0043
322,NYT20000202.0266
322,NYT19980805.0212
322,NYT19980910.0256
322,NYT19981128.0250
322,NYT19990601.0005
322,NYT19980911.0032
322,XIE19991112.0207
322,NYT20000101.0030
322,NYT19980802.0071
322,NYT20000328.0064
322,NYT20000313.0034
322,NYT19990413.0115
322,NYT19990406.0412
322,NYT19990512.0474
322,APW19990610.0095
322,NYT20000315.0047
322,XIE19991015.0511
322,NYT19990703.0231
322,NYT20000313.0086
322,XIE20000415.0005
322,XIE19990428.0268
322,XIE19981128.0074
322,XIE19980325.0242
322,NYT19980809.0011
322,NYT20000304.0027
322,XIE19960530.0257
322,XIE19960531.0210
322,XIE19980616.0034
322,XIE19970501.0107
322,NYT19990701.0153
322,NYT19990701.0178
322,XIE19991123.0134
322,NYT19981111.0548
322,NYT19980802.0169
322,NYT19980802.0170
322,NYT19980802.0171
322,NYT19980802.0172
322,NYT19990512.0095
322,XIE19991005.0043
322,XIE20000410.0345
322,NYT19980803.0035
322,NYT19990203.0080
322,XIE19980707.0217
322,APW19980730.1295
322,APW19990901.0005
322,XIE19980506.0137
322,NYT19990818.0329
322,XIE19980502.0173
322,XIE19970507.0171
322,NYT19980812.0048
322,XIE19970822.0119
322,XIE19971025.0058
322,NYT19990811.0031
322,NYT19991231.0077
322,XIE19980517.0192
322,XIE19991127.0021
322,XIE19960809.0265
322,XIE19980512.0227
322,NYT19981224.0017
322,XIE19980611.0214
322,NYT19980802.0111
322,NYT19980929.0191
322,NYT19980929.0231
322,XIE20000321.0083
322,NYT20000306.0016
322,NYT20000103.0173
322,XIE19960926.0051
322,APW19981203.0194
322,XIE19971019.0076
322,XIE19961023.0258
322,APW20000323.0238
322,NYT19991123.0013
322,NYT19990726.0010
322,NYT19990726.0048
322,NYT19990726.0494
322,NYT19990727.0035
322,NYT19990726.0008
322,NYT19990726.0046
322,NYT19990726.0496
322,NYT19981231.0041
322,NYT19990616.0498
322,NYT19990617.0200
322,NYT19990319.0085
322,NYT19990519.0374
322,XIE19970516.0142
322,XIE19970909.0126
325,NYT20000728.0080
325,NYT19990321.0176
325,NYT19980813.0445
325,XIE20000423.0047
325,NYT20000601.0082
325,APW19990825.0154
325,APW20000129.0043
325,APW19980706.0030
325,APW19980706.0560
325,XIE20000325.0055
325,XIE20000324.0018
325,XIE20000413.0216
325,XIE20000521.0083
325,APW20000129.0231
325,XIE20000324.0016
325,XIE19991104.0224
325,XIE20000330.0216
325,XIE20000427.0216
325,XIE20000320.0040
325,XIE19991030.0174
325,XIE19991030.0098
325,NYT20000914.0055
325,NYT20000914.0056
325,XIE19961001.0239
325,XIE20000320.0324
325,XIE19970606.0137
325,NYT20000118.0152
325,XIE20000411.0220
325,XIE20000412.0229
325,XIE19990129.0039
325,XIE19991228.0067
325,XIE20000429.0147
325,XIE20000323.0192
325,XIE20000329.0009
325,APW20000428.0135
325,XIE20000330.0028
325,XIE19971228.0067
325,XIE19990809.0145
325,XIE19990213.0172
325,XIE19991104.0071
325,APW19980612.0008
325,XIE19970629.0096
325,APW19981023.0747
325,APW19980612.0826
325,XIE20000323.0271
325,APW19990710.0004
325,XIE19991109.0254
325,NYT20000401.0111
325,APW19981022.1473
325,XIE20000329.0150
325,NYT19990820.0295
325,XIE20000812.0083
325,XIE20000319.0090
325,APW19990112.0275
325,APW19990110.0071
325,NYT19990813.0341
325,XIE19991112.0285
325,XIE19960322.0238
325,XIE19990809.0060
325,XIE19991228.0240
325,XIE19991114.0006
325,XIE20000330.0046
325,XIE20000913.0296
325,XIE19991104.0205
325,APW20000403.0189
325,APW19981023.0003
325,APW20000328.0262
325,XIE20000131.0120
325,XIE20000429.0082
325,NYT19991213.0117
325,XIE20000212.0070
325,XIE20000914.0188
325,XIE19991030.0097
325,XIE20000721.0076
325,XIE20000420.0098
325,XIE20000318.0033
325,XIE19991122.0181
325,XIE20000414.0116
325,XIE20000419.0167
325,XIE19991207.0166
325,XIE19991028.0228
325,APW19980910.0644
325,APW20000129.0044
325,APW20000508.0190
325,XIE19991015.0561
325,XIE19991129.0093
325,XIE20000401.0128
325,XIE20000321.0164
325,NYT20000127.0082
325,XIE19991105.0220
325,XIE20000405.0037
325,XIE19991107.0020
325,XIE19991112.0136
325,XIE20000131.0119
325,XIE19991111.0291
325,XIE19991110.0127
325,APW19990104.0211
325,XIE19991028.0112
325,NYT20000327.0369
325,XIE19991114.0152
330,XIE19990127.0040
330,XIE19980808.0099
330,XIE19980808.0120
330,XIE19990130.0019
330,APW19980808.0083
330,XIE19970609.0020
330,APW19980808.0112
330,APW19980808.0160
330,XIE19980215.0030
330,XIE19961223.0185
330,APW19980809.0546
330,XIE19980207.0064
330,XIE19990916.0007
330,APW19980809.0429
330,APW19981114.0398
330,XIE19960903.0135
330,XIE19960903.0232
330,XIE19990130.0068
330,XIE19971025.0108
330,XIE19960530.0006
330,XIE19970801.0155
330,XIE19980120.0034
330,XIE19961223.0058
330,XIE19980816.0012
330,XIE20000409.0219
330,XIE19980122.0005
330,XIE19980703.0019
330,XIE19981220.0045
330,XIE19980219.0218
330,XIE19980307.0063
330,XIE19980927.0071
330,XIE19981116.0124
330,XIE19960813.0212
330,XIE19971208.0044
330,XIE19970105.0014
330,XIE19981012.0025
330,APW19980904.0462
330,XIE19980413.0059
330,XIE19970802.0122
330,XIE19970616.0089
330,XIE19970920.0073
330,XIE19981112.0158
330,XIE19971224.0142
330,APW19980808.0196
330,APW20000411.0276
330,XIE19970712.0103
330,XIE19971224.0054
330,XIE19980218.0125
330,XIE19980430.0078
330,XIE20000912.0012
330,XIE19981122.0177
330,XIE19990521.0048
330,XIE19991123.0161
330,XIE19980701.0044
330,XIE19971016.0034
330,APW19980904.0375
330,XIE19970526.0079
330,XIE19970616.0012
330,XIE19971206.0038
330,XIE19980820.0017
330,XIE19981101.0186
330,APW19981012.0288
330,APW19981012.0275
330,XIE19980926.0011
330,NYT19981101.0164
330,APW19980706.0547
330,APW19981107.0243
330,APW19981109.0152
330,XIE19981114.0252
330,XIE19970608.0003
330,XIE19980303.0202
330,APW19981109.0140
330,APW19981109.0440
330,APW19981109.0464
330,XIE19960608.0069
330,XIE19990520.0168
330,XIE19970707.0046
330,XIE19980818.0063
330,XIE19980224.0103
330,XIE19971223.0146
330,APW19980610.0244
330,XIE19980129.0093
330,XIE19990110.0080
330,XIE19960812.0062
330,XIE19981123.0310
330,APW19981211.0868
330,XIE19980208.0091
330,XIE19981122.0153
330,XIE19991205.0184
330,APW19981218.0263
330,XIE20000804.0007
330,XIE19980208.0012
330,XIE19990114.0363
330,XIE19980110.0151
330,XIE19970611.0021
330,XIE19980309.0267
330,XIE19980820.0200
330,XIE19970924.0086
330,XIE19971014.0232
330,XIE19960910.0170
336,NYT20000927.0154
336,NYT20000628.0170
336,NYT20000706.0242
336,XIE20000725.0314
336,NYT20000914.0335
336,NYT20000912.0435
336,APW20000704.0007
336,XIE19980727.0236
336,NYT20000908.0398
336,NYT20000602.0371
336,NYT19980817.0234
336,NYT20000530.0269
336,XIE19980115.0255
336,XIE20000711.0093
336,APW20000622.0185
336,APW20000716.0047
336,APW20000615.0141
336,APW19991011.0170
336,APW19991011.0171
336,XIE19981023.0059
336,XIE19970816.0131
336,NYT19990120.0260
336,NYT19980707.0315
336,NYT20000103.0126
336,NYT20000103.0115
336,NYT20000105.0086
336,NYT19980610.0492
336,NYT19980610.0495
336,XIE19961220.0072
336,NYT19990819.0199
336,XIE19960712.0062
336,XIE19960713.0022
336,NYT20000906.0421
336,XIE19960822.0202
336,XIE19980224.0239
336,XIE19970812.0078
336,APW20000323.0200
336,NYT20000126.0171
336,APW20000717.0167
336,APW19980714.0535
336,APW19980827.0868
336,NYT19990419.0526
336,APW20000908.0104
336,NYT19990808.0126
336,APW20000626.0106
336,NYT19990803.0179
336,APW19980827.0697
336,APW19980827.0710
336,APW19990828.0081
336,NYT20000419.0207
336,NYT20000419.0210
336,NYT20000419.0214
336,NYT20000419.0215
336,XIE19960717.0213
336,XIE19960904.0104
336,APW19980827.1006
336,APW20000705.0139
336,APW19991014.0256
336,XIE19960904.0200
336,APW20000802.0179
336,APW20000703.0186
336,APW19990809.0282
336,APW20000703.0134
336,APW20000720.0149
336,APW19990414.0075
336,NYT19980826.0464
336,NYT19990419.0426
336,XIE19970719.0123
336,APW19980827.0932
336,APW19990809.0179
336,NYT19980706.0076
336,APW19990831.0212
336,NYT19990617.0501
336,XIE19960614.0109
336,NYT20000923.0154
336,APW19991019.0029
336,APW19990226.0073
336,XIE19970609.0162
336,APW20000429.0078
336,NYT20000529.0137
336,NYT20000529.0207
336,XIE19980911.0253
336,XIE20000719.0060
336,NYT19990222.0382
336,NYT20000605.0105
336,NYT19980624.0537
336,APW20000906.0122
336,APW19981119.1264
336,NYT19980610.0592
336,XIE19981219.0198
336,NYT20000902.0093
336,APW19980815.0392
336,NYT20000821.0257
336,XIE19980717.0292
336,XIE19990426.0263
336,XIE19990508.0127
336,XIE19990508.0145
336,NYT19980926.0187
336,APW19991012.0003
336,XIE19960913.0027
341,XIE19960918.0038
341,XIE19960802.0012
341,XIE19970503.0022
341,XIE19960323.0186
341,APW19990315.0151
341,XIE19970302.0168
341,XIE19960322.0038
341,APW19980809.0228
341,APW19990510.0233
341,XIE19961129.0136
341,APW19981229.0961
341,APW19980824.0546
341,APW19981229.0873
341,APW19981230.0983
341,XIE19980209.0043
341,XIE20000307.0003
341,APW19990827.0215
341,APW19980728.0463
341,XIE20000908.0041
341,APW19990609.0033
341,APW19990609.0213
341,APW19980809.0241
341,XIE19981227.0061
341,NYT20000728.0370
341,XIE19960720.0009
341,NYT19990314.0154
341,APW19981229.0763
341,APW19981229.0756
341,APW19980610.1276
341,APW19990913.0145
341,APW19981205.0506
341,XIE19970430.0059
341,XIE19980824.0100
341,APW20000117.0045
341,NYT19980609.0322
341,NYT20000728.0435
341,XIE19960212.0018
341,XIE19971022.0024
341,XIE19960327.0023
341,XIE19991018.0230
341,NYT20000106.0217
341,APW19980824.0263
341,APW19980824.0472
341,XIE19980809.0089
341,XIE19980809.0106
341,XIE19960123.0284
341,NYT19980616.0123
341,APW19980821.0583
341,APW19980821.0585
341,APW19980809.0191
341,XIE19980809.0060
341,NYT19990116.0062
341,NYT19990116.0063
341,NYT19990116.0064
341,NYT19990116.0066
341,NYT19990118.0086
341,NYT19990118.0087
341,APW20000313.0244
341,XIE19961213.0150
341,XIE19970717.0202
341,XIE19990128.0239
341,APW19990314.0006
341,XIE19971021.0117
341,NYT19990313.0280
341,XIE19970715.0013
341,XIE19960506.0158
341,XIE19980625.0183
341,APW19981124.0933
341,XIE19980407.0183
341,APW19981014.1063
341,XIE20000529.0013
341,APW19990526.0301
341,XIE19990708.0311
341,APW20000117.0164
341,APW19980625.1136
341,XIE19981107.0047
341,APW20000101.0172
341,APW19980711.0374
341,APW19981103.0759
341,XIE19990721.0278
341,APW19981124.1120
341,APW19981124.1259
341,APW19980824.0132
341,APW19990313.0067
341,APW19981124.0162
341,XIE19980215.0033
341,XIE19981015.0328
341,APW19981124.0144
341,APW19981204.1024
341,APW19981207.0477
341,XIE19970227.0123
341,NYT19990729.0322
341,APW19980711.0087
341,APW19980711.0072
341,XIE19981019.0067
341,APW19980711.0083
341,APW20000730.0029
341,APW19980711.0084
341,APW19990923.0016
341,APW19980823.0291
344,NYT20000608.0360
344,APW19990520.0110
344,APW20000424.0099
344,NYT20000316.0114
344,NYT20000317.0091
344,APW20000424.0150
344,NYT20000313.0424
344,NYT19980812.0217
344,NYT20000821.0404
344,APW19990528.0213
344,APW20000324.0046
344,APW19991021.0002
344,APW19991021.0058
344,NYT20000923.0026
344,NYT19990301.0028
344,APW19991022.0299
344,APW19990715.0081
344,APW20000630.0035
344,NYT19990922.0192
344,NYT19990607.0446
344,NYT20000323.0330
344,APW19990520.0089
344,NYT20000215.0205
344,NYT19980806.0351
344,NYT20000907.0087
344,NYT20000313.0093
344,NYT20000313.0102
344,NYT20000315.0102
344,NYT19990307.0065
344,NYT20000410.0345
344,NYT20000410.0347
344,NYT20000410.0356
344,NYT20000410.0432
344,NYT20000410.0435
344,NYT20000411.0144
344,NYT20000411.0147
344,NYT20000411.0151
344,NYT20000412.0109
344,NYT20000412.0115
344,NYT20000412.0119
344,NYT19991209.0053
344,NYT19991209.0060
344,XIE19980503.0082
344,NYT19990710.0069
344,NYT20000717.0470
344,XIE19990129.0148
344,NYT19991122.0103
344,NYT19991122.0106
344,NYT19991124.0117
344,NYT20000424.0067
344,NYT20000424.0074
344,NYT20000427.0162
344,NYT20000726.0319
344,NYT19981118.0124
344,NYT19990307.0040
344,NYT19990821.0075
344,NYT19990821.0076
344,NYT19990823.0080
344,NYT19990823.0081
344,NYT19980803.0106
344,NYT19980803.0114
344,NYT19980805.0084
344,XIE20000405.0283
344,NYT19990111.0054
344,NYT19990111.0063
344,NYT19991209.0107
344,NYT20000814.0519
344,NYT20000820.0038
344,NYT20000823.0096
344,APW19990611.0212
344,NYT19981103.0337
344,NYT19990707.0096
344,NYT19990702.0159
344,NYT19991209.0327
344,NYT19990702.0104
344,NYT19990702.0131
344,NYT20000124.0071
344,NYT20000124.0085
344,NYT20000126.0272
344,NYT19990315.0132
344,NYT19990315.0138
344,NYT19990317.0148
344,NYT19990808.0072
344,NYT19991209.0325
344,APW19990820.0160
344,NYT20000823.0193
344,NYT19991220.0214
344,NYT19991220.0216
344,NYT20000806.0036
344,NYT20000810.0057
344,NYT19980714.0202
344,NYT19980714.0203
344,NYT19980715.0112
344,NYT20000601.0125
344,APW19990620.0039
344,XIE19991102.0323
344,XIE20000509.0245
344,NYT20000130.0040
344,NYT20000203.0041
344,APW20000915.0074
345,XIE19980624.0194
345,XIE20000504.0045
345,XIE19960614.0120
345,NYT19990310.0455
345,APW19990309.0308
345,NYT19990127.0348
345,NYT19990128.0367
345,APW19990818.0228
345,APW20000922.0208
345,XIE19960515.0170
345,XIE19990829.0055
345,APW19990930.0037
345,NYT19980723.0428
345,NYT19991211.0102
345,NYT19991211.0103
345,NYT19991213.0082
345,NYT19991213.0084
345,XIE19990705.0229
345,NYT19981225.0044
345,NYT19990309.0346
345,APW20000531.0173
345,XIE19970730.0241
345,XIE19990527.0225
345,NYT19981214.0377
345,APW19981214.1208
345,APW19981214.1318
345,XIE19990505.0324
345,APW19981214.0876
345,APW20000601.0046
345,APW19981214.0898
345,APW19981214.1010
345,APW19990309.0050
345,APW19990310.0121
345,APW19990310.0178
345,XIE19980402.0018
345,XIE19960531.0072
345,XIE19970909.0023
345,APW19991021.0197
345,XIE19970826.0058
345,APW19990309.0049
345,APW19990309.0209
345,NYT19990309.0365
345,XIE19961220.0065
345,NYT20000607.0163
345,XIE19980616.0145
345,NYT19990422.0379
345,APW19990426.0125
345,XIE19970715.0002
345,XIE19980521.0230
345,NYT19981222.0293
345,NYT20000208.0344
345,XIE19970825.0073
345,XIE20000426.0024
345,XIE20000503.0195
345,APW19990426.0227
345,XIE19970828.0064
345,APW20000416.0026
345,NYT19990928.0274
345,XIE19960925.0007
345,APW19990629.0172
345,APW19990629.0188
345,XIE19990620.0128
345,XIE19980403.0007
345,XIE19960526.0160
345,XIE19970828.0099
345,APW19990426.0026
345,XIE19970902.0235
345,XIE19960223.0125
345,APW19990802.0155
345,XIE19961022.0168
345,NYT20000718.0319
345,APW20000418.0151
345,XIE19980102.0042
345,XIE19990617.0050
345,APW20000421.0083
345,APW19980605.1567
345,XIE19961019.0114
345,XIE19981121.0170
345,XIE19960520.0058
345,NYT19981119.0428
345,APW20000417.0165
345,APW19990725.0146
345,APW19991013.0205
345,NYT20000131.0327
345,XIE19980419.0009
345,APW19990514.0085
345,APW20000714.0176
345,APW20000717.0202
345,XIE20000229.0242
345,NYT19990723.0269
345,NYT19991217.0341
345,NYT19991014.0337
345,NYT19981130.0042
345,XIE19980920.0012
345,NYT19981128.0021
345,NYT19981128.0023
345,NYT19981130.0038
345,APW19990128.0307
345,XIE19990522.0090
345,XIE19970827.0134
347,APW19980610.0909
347,XIE19981105.0262
347,XIE19960817.0128
347,APW19981214.0968
347,APW19981126.0169
347,XIE19990617.0054
347,APW20000711.0084
347,NYT19990730.0055
347,APW19980609.0713
347,XIE19980704.0122
347,XIE20000402.0062
347,XIE19971011.0152
347,XIE19960820.0167
347,XIE19981123.0275
347,XIE19980115.0226
347,XIE19960804.0182
347,XIE19970306.0098
347,XIE19990130.0010
347,NYT19990719.0349
347,APW19990923.0201
347,APW19981216.0340
347,XIE19990417.0109
347,APW20000108.0052
347,XIE19991014.0319
347,XIE19991015.0107
347,XIE19991015.0150
347,XIE20000408.0124
347,XIE19981207.0051
347,XIE20000411.0145
347,APW19990716.0030
347,XIE19990615.0234
347,XIE19960411.0208
347,XIE19980416.0171
347,APW19981018.0550
347,XIE19961206.0228
347,XIE19980422.0075
347,XIE19990204.0055
347,NYT19991029.0064
347,XIE19990623.0245
347,APW19990729.0236
347,XIE19960717.0213
347,APW19980918.0644
347,NYT19990411.0214
347,XIE19960321.0075
347,XIE19991111.0293
347,XIE20000416.0044
347,XIE19961123.0015
347,XIE19990821.0044
347,XIE19960103.0131
347,XIE19960605.0164
347,APW20000203.0116
347,XIE20000120.0083
347,XIE19960722.0187
347,XIE19990526.0198
347,NYT20000717.0213
347,XIE19990520.0256
347,NYT20000911.0299
347,NYT20000912.0005
347,NYT19980911.0088
347,XIE20000415.0116
347,NYT19980928.0237
347,XIE19970211.0186
347,XIE19960105.0044
347,NYT19980628.0160
347,XIE20000512.0014
347,XIE19990716.0185
347,APW20000505.0250
347,XIE19991013.0026
347,XIE19960825.0092
347,XIE19970514.0221
347,XIE19961128.0008
347,XIE19990118.0029
347,APW20000203.0107
347,XIE19960622.0125
347,APW19980609.0663
347,XIE19970102.0016
347,XIE20000801.0107
347,NYT19980902.0543
347,APW19981031.0619
347,NYT19980610.0197
347,XIE19960722.0142
347,XIE19960723.0044
347,APW20000203.0166
347,APW20000203.0243
347,APW19990730.0127
347,XIE19961101.0203
347,XIE19981113.0271
347,XIE19991204.0032
347,APW19981217.0145
