QueryId,DocumentId,relevance
254,clueweb12-0006wb-75-02113,0.028471818710052294
254,clueweb12-1507wb-88-23230,0.028471818710052294
254,clueweb12-0211wb-89-20040,0.028471818710052294
254,clueweb12-0704wb-24-06481,0.028471818710052294
254,clueweb12-0603wb-04-12103,0.028471818710052294
254,clueweb12-1413wb-07-08318,0.028471818710052294
254,clueweb12-0006wb-77-02286,0.028471818710052294
254,clueweb12-0612wb-67-10375,0.028471818710052294
254,clueweb12-1910wb-97-02913,0.028471818710052294
254,clueweb12-0311wb-21-18252,0.028471818710052294
254,clueweb12-0401wb-71-13680,0.028471818710052294
254,clueweb12-1815wb-08-11312,0.028471818710052294
254,clueweb12-0504wb-14-30542,0.028471818710052294
254,clueweb12-0402wb-35-21916,0.028471818710052294
254,clueweb12-0304wb-28-17159,0.028471818710052294
254,clueweb12-0210wb-03-13091,0.028471818710052294
254,clueweb12-0401wb-54-12095,0.028471818710052294
254,clueweb12-1306wb-90-00928,0.028471818710052294
254,clueweb12-1506wb-54-31686,0.028471818710052294
254,clueweb12-0700wb-71-30653,0.028471818710052294
254,clueweb12-0002wb-10-00545,0.028471818710052294
254,clueweb12-0508wb-67-14589,0.028471818710052294
254,clueweb12-0000tw-07-07641,0.028471818710052294
254,clueweb12-0402wb-24-31930,0.028471818710052294
254,clueweb12-0100wb-98-24642,0.028471818710052294
254,clueweb12-0909wb-72-11982,0.028471818710052294
254,clueweb12-0012wb-33-14568,0.028471818710052294
254,clueweb12-0211wb-97-33499,0.028471818710052294
254,clueweb12-0007wb-91-09270,0.028471818710052294
254,clueweb12-0200wb-18-28453,0.028471818710052294
254,clueweb12-1304wb-06-06243,0.028471818710052294
254,clueweb12-0402wb-12-10736,0.028471818710052294
254,clueweb12-0201wb-84-02005,0.028471818710052294
254,clueweb12-0915wb-76-11211,0.028471818710052294
254,clueweb12-0112wb-32-14590,0.028471818710052294
254,clueweb12-0911wb-52-13634,0.028471818710052294
255,clueweb12-1714wb-06-27521,0.11476769911504425
255,clueweb12-1008wb-03-11532,0.11476769911504425
255,clueweb12-1706wb-63-14897,0.11476769911504425
255,clueweb12-1714wb-45-02121,0.11476769911504425
255,clueweb12-0919wb-65-12005,0.11476769911504425
255,clueweb12-0209wb-36-17375,0.11476769911504425
255,clueweb12-0200wb-92-01344,0.11476769911504425
255,clueweb12-0906wb-67-25749,0.11476769911504425
255,clueweb12-0100wb-72-27147,0.11476769911504425
255,clueweb12-1019wb-23-00394,0.11476769911504425
255,clueweb12-1700wb-64-16245,0.11476769911504425
255,clueweb12-0300tw-31-16945,0.11476769911504425
255,clueweb12-1403wb-22-01279,0.11476769911504425
255,clueweb12-1010wb-18-02622,0.11476769911504425
255,clueweb12-0915wb-44-22371,0.11476769911504425
255,clueweb12-1513wb-88-15211,0.11476769911504425
255,clueweb12-0307wb-03-24360,0.11476769911504425
255,clueweb12-0907wb-56-18195,0.11476769911504425
255,clueweb12-0300wb-38-09293,0.11476769911504425
255,clueweb12-0009wb-31-04050,0.11476769911504425
255,clueweb12-0204wb-34-20521,0.11476769911504425
255,clueweb12-0500wb-80-15516,0.11476769911504425
255,clueweb12-1011wb-33-14641,0.11476769911504425
255,clueweb12-1009wb-81-11850,0.11476769911504425
255,clueweb12-0410wb-18-35825,0.11476769911504425
255,clueweb12-0004wb-19-14182,0.11476769911504425
255,clueweb12-0100wb-31-27708,0.11476769911504425
255,clueweb12-1207wb-88-05387,0.11476769911504425
255,clueweb12-1008wb-54-22404,0.11476769911504425
255,clueweb12-1009wb-01-18756,0.11476769911504425
255,clueweb12-1005wb-34-28969,0.11476769911504425
255,clueweb12-1710wb-36-05428,0.11476769911504425
255,clueweb12-0407wb-55-00194,0.11476769911504425
255,clueweb12-1700wb-54-31487,0.11476769911504425
255,clueweb12-1710wb-58-04164,0.11476769911504425
255,clueweb12-1200wb-33-14122,0.11476769911504425
255,clueweb12-1810wb-50-15064,0.11476769911504425
255,clueweb12-1708wb-51-07729,0.11476769911504425
255,clueweb12-1702wb-29-30317,0.11476769911504425
255,clueweb12-0409wb-71-03529,0.11476769911504425
255,clueweb12-0108wb-41-27177,0.11476769911504425
255,clueweb12-1008wb-39-20866,0.11476769911504425
255,clueweb12-0204wb-27-11507,0.11476769911504425
255,clueweb12-1613wb-72-02575,0.11476769911504425
255,clueweb12-0301wb-71-04060,0.11476769911504425
255,clueweb12-1810wb-23-20860,0.11476769911504425
255,clueweb12-1707wb-80-00668,0.11476769911504425
255,clueweb12-0103wb-91-02262,0.11476769911504425
255,clueweb12-0002wb-80-15821,0.11476769911504425
255,clueweb12-0106wb-76-22794,0.11476769911504425
255,clueweb12-1708wb-61-04777,0.11476769911504425
255,clueweb12-1615wb-92-29053,0.11476769911504425
255,clueweb12-0204wb-28-21605,0.11476769911504425
255,clueweb12-0410wb-90-04657,0.11476769911504425
255,clueweb12-1501wb-76-12152,0.11476769911504425
255,clueweb12-0011wb-79-14592,0.11476769911504425
255,clueweb12-0409wb-58-01751,0.11476769911504425
255,clueweb12-1903wb-21-11314,0.11476769911504425
255,clueweb12-1216wb-22-33953,0.11476769911504425
255,clueweb12-0207wb-89-32645,0.11476769911504425
255,clueweb12-1911wb-51-03805,0.11476769911504425
255,clueweb12-1400tw-56-06061,0.11476769911504425
255,clueweb12-0711wb-75-26787,0.11476769911504425
255,clueweb12-1809wb-23-06657,0.11476769911504425
255,clueweb12-1908wb-23-21196,0.028471818710052294
255,clueweb12-1004wb-83-29414,0.028471818710052294
255,clueweb12-0503wb-68-22620,0.028471818710052294
255,clueweb12-1010wb-99-05824,0.028471818710052294
255,clueweb12-0104wb-57-07394,0.028471818710052294
255,clueweb12-0918wb-26-04049,0.028471818710052294
255,clueweb12-1115wb-19-15068,0.028471818710052294
255,clueweb12-1309wb-89-16380,0.028471818710052294
255,clueweb12-0503wb-83-26882,0.028471818710052294
255,clueweb12-1200wb-49-28633,0.028471818710052294
255,clueweb12-1811wb-97-10106,0.028471818710052294
255,clueweb12-0503wb-75-03960,0.028471818710052294
255,clueweb12-1811wb-02-24036,0.028471818710052294
255,clueweb12-1003wb-13-12905,0.028471818710052294
255,clueweb12-0300wb-27-24011,0.028471818710052294
255,clueweb12-1006wb-05-12313,0.028471818710052294
255,clueweb12-1205wb-14-18441,0.028471818710052294
255,clueweb12-0918wb-07-02509,0.028471818710052294
255,clueweb12-1116wb-15-27158,0.028471818710052294
255,clueweb12-1204wb-02-14174,0.028471818710052294
255,clueweb12-0918wb-07-02481,0.028471818710052294
255,clueweb12-1310wb-23-19992,0.028471818710052294
255,clueweb12-1310wb-05-00301,0.028471818710052294
255,clueweb12-1205wb-17-32095,0.028471818710052294
255,clueweb12-0012wb-38-00083,0.028471818710052294
255,clueweb12-0106wb-43-04034,0.028471818710052294
255,clueweb12-1910wb-02-21028,0.028471818710052294
255,clueweb12-1200wb-43-26294,0.028471818710052294
255,clueweb12-1116wb-67-01060,0.028471818710052294
255,clueweb12-0105wb-86-08903,0.028471818710052294
255,clueweb12-1114wb-68-06563,0.028471818710052294
255,clueweb12-0310wb-45-16755,0.028471818710052294
255,clueweb12-0918wb-26-04021,0.028471818710052294
255,clueweb12-0917wb-64-01139,0.028471818710052294
255,clueweb12-0502wb-02-00155,0.028471818710052294
255,clueweb12-1117wb-86-20355,0.028471818710052294
256,clueweb12-0610wb-24-02078,0.11476769911504425
256,clueweb12-0916wb-11-07641,0.11476769911504425
256,clueweb12-0307wb-51-04380,0.11476769911504425
256,clueweb12-0810wb-74-00083,0.11476769911504425
256,clueweb12-1513wb-11-16127,0.11476769911504425
256,clueweb12-0302wb-40-17624,0.11476769911504425
256,clueweb12-0816wb-58-24493,0.11476769911504425
256,clueweb12-1507wb-45-03887,0.11476769911504425
256,clueweb12-1315wb-30-26028,0.11476769911504425
256,clueweb12-1302wb-96-22248,0.11476769911504425
256,clueweb12-0903wb-19-01261,0.11476769911504425
256,clueweb12-1814wb-16-24094,0.11476769911504425
256,clueweb12-1714wb-78-17984,0.11476769911504425
256,clueweb12-0801wb-29-07508,0.11476769911504425
256,clueweb12-0106wb-48-24642,0.11476769911504425
256,clueweb12-0306wb-97-24670,0.11476769911504425
256,clueweb12-1812wb-91-27317,0.11476769911504425
